Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
C, fibr, 15, 72.867675781250000000, 31.523742675781250000, 0.000671386718750000, 11.893066406250000000, 4872, 28.0, 1808
C, fibr, 15, 73.556091308593750000, 31.758117675781250000, 0.000000000000000000, 12.016357421875000000, 4920, 28.5, 1804
C, fibr, 15, 72.704223632812500000, 31.440185546875000000, 0.000000000000000000, 11.869445800781250000, 4863, 29.2, 1668
C, fibr, 15, 72.997985839843750000, 31.412048339843750000, 0.000000000000000000, 11.916381835937500000, 4883, 29.8, 1828
C, fibr, 15, 73.287231445312500000, 31.610351562500000000, 0.000000000000000000, 11.970336914062500000, 4903, 29.8, 1808
C, fibr, 15, 73.156860351562500000, 31.554992675781250000, 0.000000000000000000, 11.946899414062500000, 4893, 30.0, 1724
C, fibr, 15, 72.721130371093750000, 31.350158691406250000, 0.000000000000000000, 11.867187500000000000, 4865, 29.8, 1808
C, fibr, 15, 73.433044433593750000, 31.689453125000000000, 0.000000000000000000, 11.997985839843750000, 4913, 30.0, 1668
C, fibr, 15, 73.036010742187500000, 31.378906250000000000, 0.000000000000000000, 11.921630859375000000, 4886, 29.2, 1724
C, fibr, 15, 73.261901855468750000, 31.586425781250000000, 0.000793457031250000, 11.963745117187500000, 4900, 30.2, 1812
